appointment_id,service_id,service_name,practice_name,contact_name,email,phone,date,time,status,booking_channel,reference_code
apt_007017,svc_credentialing,Credentialing and Provider Maintenance,Clinic 07017,Manager 07017,clinic07017@example.com,+1-555-300-8017,2026-09-28,11:15,pending,chatbot,COB-20260928-007017
apt_007018,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 07018,Manager 07018,clinic07018@example.com,+1-555-300-8018,2026-09-28,13:30,rescheduled,web_form,COB-20260928-007018
apt_007019,svc_billing_denials,Medical Billing and Denial Management,Clinic 07019,Manager 07019,clinic07019@example.com,+1-555-300-8019,2026-09-28,14:45,cancelled,phone_assist,COB-20260928-007019
apt_007020,svc_auditing,Medical Auditing,Clinic 07020,Manager 07020,clinic07020@example.com,+1-555-300-8020,2026-09-28,15:00,confirmed,chatbot,COB-20260928-007020
apt_007021,svc_customer_care,Customer Care,Clinic 07021,Manager 07021,clinic07021@example.com,+1-555-300-8021,2026-09-28,16:15,pending,web_form,COB-20260928-007021
apt_007022,svc_digital_marketing,Digital Marketing and Website Services,Clinic 07022,Manager 07022,clinic07022@example.com,+1-555-300-8022,2026-09-28,09:30,rescheduled,phone_assist,COB-20260928-007022
apt_007023,svc_financial_management,Financial Management,Clinic 07023,Manager 07023,clinic07023@example.com,+1-555-300-8023,2026-09-28,10:45,cancelled,chatbot,COB-20260928-007023
apt_007024,svc_communication,Communication Services,Clinic 07024,Manager 07024,clinic07024@example.com,+1-555-300-8024,2026-09-28,11:00,confirmed,web_form,COB-20260928-007024
apt_007025,svc_credentialing,Credentialing and Provider Maintenance,Clinic 07025,Manager 07025,clinic07025@example.com,+1-555-300-8025,2026-09-28,13:15,pending,phone_assist,COB-20260928-007025
apt_007026,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 07026,Manager 07026,clinic07026@example.com,+1-555-300-8026,2026-09-28,14:30,rescheduled,chatbot,COB-20260928-007026
apt_007027,svc_billing_denials,Medical Billing and Denial Management,Clinic 07027,Manager 07027,clinic07027@example.com,+1-555-300-8027,2026-09-28,15:45,cancelled,web_form,COB-20260928-007027
apt_007028,svc_auditing,Medical Auditing,Clinic 07028,Manager 07028,clinic07028@example.com,+1-555-300-8028,2026-09-28,16:00,confirmed,phone_assist,COB-20260928-007028
apt_007029,svc_customer_care,Customer Care,Clinic 07029,Manager 07029,clinic07029@example.com,+1-555-300-8029,2026-09-28,09:15,pending,chatbot,COB-20260928-007029
apt_007030,svc_digital_marketing,Digital Marketing and Website Services,Clinic 07030,Manager 07030,clinic07030@example.com,+1-555-300-8030,2026-09-28,10:30,rescheduled,web_form,COB-20260928-007030
apt_007031,svc_financial_management,Financial Management,Clinic 07031,Manager 07031,clinic07031@example.com,+1-555-300-8031,2026-09-28,11:45,cancelled,phone_assist,COB-20260928-007031
apt_007032,svc_communication,Communication Services,Clinic 07032,Manager 07032,clinic07032@example.com,+1-555-300-8032,2026-09-28,13:00,confirmed,chatbot,COB-20260928-007032
apt_007033,svc_credentialing,Credentialing and Provider Maintenance,Clinic 07033,Manager 07033,clinic07033@example.com,+1-555-300-8033,2026-09-28,14:15,pending,web_form,COB-20260928-007033
apt_007034,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 07034,Manager 07034,clinic07034@example.com,+1-555-300-8034,2026-09-28,15:30,rescheduled,phone_assist,COB-20260928-007034
apt_007035,svc_billing_denials,Medical Billing and Denial Management,Clinic 07035,Manager 07035,clinic07035@example.com,+1-555-300-8035,2026-09-28,16:45,cancelled,chatbot,COB-20260928-007035
apt_007036,svc_auditing,Medical Auditing,Clinic 07036,Manager 07036,clinic07036@example.com,+1-555-300-8036,2026-09-28,09:00,confirmed,web_form,COB-20260928-007036
apt_007037,svc_customer_care,Customer Care,Clinic 07037,Manager 07037,clinic07037@example.com,+1-555-300-8037,2026-09-28,10:15,pending,phone_assist,COB-20260928-007037
apt_007038,svc_digital_marketing,Digital Marketing and Website Services,Clinic 07038,Manager 07038,clinic07038@example.com,+1-555-300-8038,2026-09-28,11:30,rescheduled,chatbot,COB-20260928-007038
apt_007039,svc_financial_management,Financial Management,Clinic 07039,Manager 07039,clinic07039@example.com,+1-555-300-8039,2026-09-28,13:45,cancelled,web_form,COB-20260928-007039
apt_007040,svc_communication,Communication Services,Clinic 07040,Manager 07040,clinic07040@example.com,+1-555-300-8040,2026-09-28,14:00,confirmed,phone_assist,COB-20260928-007040
apt_007041,svc_credentialing,Credentialing and Provider Maintenance,Clinic 07041,Manager 07041,clinic07041@example.com,+1-555-300-8041,2026-09-29,15:15,pending,chatbot,COB-20260929-007041
apt_007042,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 07042,Manager 07042,clinic07042@example.com,+1-555-300-8042,2026-09-29,16:30,rescheduled,web_form,COB-20260929-007042
apt_007043,svc_billing_denials,Medical Billing and Denial Management,Clinic 07043,Manager 07043,clinic07043@example.com,+1-555-300-8043,2026-09-29,09:45,cancelled,phone_assist,COB-20260929-007043
apt_007044,svc_auditing,Medical Auditing,Clinic 07044,Manager 07044,clinic07044@example.com,+1-555-300-8044,2026-09-29,10:00,confirmed,chatbot,COB-20260929-007044
apt_007045,svc_customer_care,Customer Care,Clinic 07045,Manager 07045,clinic07045@example.com,+1-555-300-8045,2026-09-29,11:15,pending,web_form,COB-20260929-007045
apt_007046,svc_digital_marketing,Digital Marketing and Website Services,Clinic 07046,Manager 07046,clinic07046@example.com,+1-555-300-8046,2026-09-29,13:30,rescheduled,phone_assist,COB-20260929-007046
apt_007047,svc_financial_management,Financial Management,Clinic 07047,Manager 07047,clinic07047@example.com,+1-555-300-8047,2026-09-29,14:45,cancelled,chatbot,COB-20260929-007047
apt_007048,svc_communication,Communication Services,Clinic 07048,Manager 07048,clinic07048@example.com,+1-555-300-8048,2026-09-29,15:00,confirmed,web_form,COB-20260929-007048
apt_007049,svc_credentialing,Credentialing and Provider Maintenance,Clinic 07049,Manager 07049,clinic07049@example.com,+1-555-300-8049,2026-09-29,16:15,pending,phone_assist,COB-20260929-007049
apt_007050,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 07050,Manager 07050,clinic07050@example.com,+1-555-300-8050,2026-09-29,09:30,rescheduled,chatbot,COB-20260929-007050
apt_007051,svc_billing_denials,Medical Billing and Denial Management,Clinic 07051,Manager 07051,clinic07051@example.com,+1-555-300-8051,2026-09-29,10:45,cancelled,web_form,COB-20260929-007051
apt_007052,svc_auditing,Medical Auditing,Clinic 07052,Manager 07052,clinic07052@example.com,+1-555-300-8052,2026-09-29,11:00,confirmed,phone_assist,COB-20260929-007052
apt_007053,svc_customer_care,Customer Care,Clinic 07053,Manager 07053,clinic07053@example.com,+1-555-300-8053,2026-09-29,13:15,pending,chatbot,COB-20260929-007053
apt_007054,svc_digital_marketing,Digital Marketing and Website Services,Clinic 07054,Manager 07054,clinic07054@example.com,+1-555-300-8054,2026-09-29,14:30,rescheduled,web_form,COB-20260929-007054
apt_007055,svc_financial_management,Financial Management,Clinic 07055,Manager 07055,clinic07055@example.com,+1-555-300-8055,2026-09-29,15:45,cancelled,phone_assist,COB-20260929-007055
apt_007056,svc_communication,Communication Services,Clinic 07056,Manager 07056,clinic07056@example.com,+1-555-300-8056,2026-09-29,16:00,confirmed,chatbot,COB-20260929-007056
apt_007057,svc_credentialing,Credentialing and Provider Maintenance,Clinic 07057,Manager 07057,clinic07057@example.com,+1-555-300-8057,2026-09-29,09:15,pending,web_form,COB-20260929-007057
apt_007058,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 07058,Manager 07058,clinic07058@example.com,+1-555-300-8058,2026-09-29,10:30,rescheduled,phone_assist,COB-20260929-007058
apt_007059,svc_billing_denials,Medical Billing and Denial Management,Clinic 07059,Manager 07059,clinic07059@example.com,+1-555-300-8059,2026-09-29,11:45,cancelled,chatbot,COB-20260929-007059
apt_007060,svc_auditing,Medical Auditing,Clinic 07060,Manager 07060,clinic07060@example.com,+1-555-300-8060,2026-09-29,13:00,confirmed,web_form,COB-20260929-007060
apt_007061,svc_customer_care,Customer Care,Clinic 07061,Manager 07061,clinic07061@example.com,+1-555-300-8061,2026-09-29,14:15,pending,phone_assist,COB-20260929-007061
apt_007062,svc_digital_marketing,Digital Marketing and Website Services,Clinic 07062,Manager 07062,clinic07062@example.com,+1-555-300-8062,2026-09-29,15:30,rescheduled,chatbot,COB-20260929-007062
apt_007063,svc_financial_management,Financial Management,Clinic 07063,Manager 07063,clinic07063@example.com,+1-555-300-8063,2026-09-29,16:45,cancelled,web_form,COB-20260929-007063
apt_007064,svc_communication,Communication Services,Clinic 07064,Manager 07064,clinic07064@example.com,+1-555-300-8064,2026-09-29,09:00,confirmed,phone_assist,COB-20260929-007064
apt_007065,svc_credentialing,Credentialing and Provider Maintenance,Clinic 07065,Manager 07065,clinic07065@example.com,+1-555-300-8065,2026-09-29,10:15,pending,chatbot,COB-20260929-007065
apt_007066,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 07066,Manager 07066,clinic07066@example.com,+1-555-300-8066,2026-09-29,11:30,rescheduled,web_form,COB-20260929-007066
apt_007067,svc_billing_denials,Medical Billing and Denial Management,Clinic 07067,Manager 07067,clinic07067@example.com,+1-555-300-8067,2026-09-29,13:45,cancelled,phone_assist,COB-20260929-007067
apt_007068,svc_auditing,Medical Auditing,Clinic 07068,Manager 07068,clinic07068@example.com,+1-555-300-8068,2026-09-29,14:00,confirmed,chatbot,COB-20260929-007068
apt_007069,svc_customer_care,Customer Care,Clinic 07069,Manager 07069,clinic07069@example.com,+1-555-300-8069,2026-09-29,15:15,pending,web_form,COB-20260929-007069
apt_007070,svc_digital_marketing,Digital Marketing and Website Services,Clinic 07070,Manager 07070,clinic07070@example.com,+1-555-300-8070,2026-09-29,16:30,rescheduled,phone_assist,COB-20260929-007070
apt_007071,svc_financial_management,Financial Management,Clinic 07071,Manager 07071,clinic07071@example.com,+1-555-300-8071,2026-09-29,09:45,cancelled,chatbot,COB-20260929-007071
apt_007072,svc_communication,Communication Services,Clinic 07072,Manager 07072,clinic07072@example.com,+1-555-300-8072,2026-09-29,10:00,confirmed,web_form,COB-20260929-007072
apt_007073,svc_credentialing,Credentialing and Provider Maintenance,Clinic 07073,Manager 07073,clinic07073@example.com,+1-555-300-8073,2026-09-29,11:15,pending,phone_assist,COB-20260929-007073
apt_007074,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 07074,Manager 07074,clinic07074@example.com,+1-555-300-8074,2026-09-29,13:30,rescheduled,chatbot,COB-20260929-007074
apt_007075,svc_billing_denials,Medical Billing and Denial Management,Clinic 07075,Manager 07075,clinic07075@example.com,+1-555-300-8075,2026-09-29,14:45,cancelled,web_form,COB-20260929-007075
apt_007076,svc_auditing,Medical Auditing,Clinic 07076,Manager 07076,clinic07076@example.com,+1-555-300-8076,2026-09-29,15:00,confirmed,phone_assist,COB-20260929-007076
apt_007077,svc_customer_care,Customer Care,Clinic 07077,Manager 07077,clinic07077@example.com,+1-555-300-8077,2026-09-29,16:15,pending,chatbot,COB-20260929-007077
apt_007078,svc_digital_marketing,Digital Marketing and Website Services,Clinic 07078,Manager 07078,clinic07078@example.com,+1-555-300-8078,2026-09-29,09:30,rescheduled,web_form,COB-20260929-007078
apt_007079,svc_financial_management,Financial Management,Clinic 07079,Manager 07079,clinic07079@example.com,+1-555-300-8079,2026-09-29,10:45,cancelled,phone_assist,COB-20260929-007079
apt_007080,svc_communication,Communication Services,Clinic 07080,Manager 07080,clinic07080@example.com,+1-555-300-8080,2026-09-29,11:00,confirmed,chatbot,COB-20260929-007080
apt_007081,svc_credentialing,Credentialing and Provider Maintenance,Clinic 07081,Manager 07081,clinic07081@example.com,+1-555-300-8081,2026-09-30,13:15,pending,web_form,COB-20260930-007081
apt_007082,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 07082,Manager 07082,clinic07082@example.com,+1-555-300-8082,2026-09-30,14:30,rescheduled,phone_assist,COB-20260930-007082
apt_007083,svc_billing_denials,Medical Billing and Denial Management,Clinic 07083,Manager 07083,clinic07083@example.com,+1-555-300-8083,2026-09-30,15:45,cancelled,chatbot,COB-20260930-007083
apt_007084,svc_auditing,Medical Auditing,Clinic 07084,Manager 07084,clinic07084@example.com,+1-555-300-8084,2026-09-30,16:00,confirmed,web_form,COB-20260930-007084
apt_007085,svc_customer_care,Customer Care,Clinic 07085,Manager 07085,clinic07085@example.com,+1-555-300-8085,2026-09-30,09:15,pending,phone_assist,COB-20260930-007085
apt_007086,svc_digital_marketing,Digital Marketing and Website Services,Clinic 07086,Manager 07086,clinic07086@example.com,+1-555-300-8086,2026-09-30,10:30,rescheduled,chatbot,COB-20260930-007086
apt_007087,svc_financial_management,Financial Management,Clinic 07087,Manager 07087,clinic07087@example.com,+1-555-300-8087,2026-09-30,11:45,cancelled,web_form,COB-20260930-007087
apt_007088,svc_communication,Communication Services,Clinic 07088,Manager 07088,clinic07088@example.com,+1-555-300-8088,2026-09-30,13:00,confirmed,phone_assist,COB-20260930-007088
apt_007089,svc_credentialing,Credentialing and Provider Maintenance,Clinic 07089,Manager 07089,clinic07089@example.com,+1-555-300-8089,2026-09-30,14:15,pending,chatbot,COB-20260930-007089
apt_007090,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 07090,Manager 07090,clinic07090@example.com,+1-555-300-8090,2026-09-30,15:30,rescheduled,web_form,COB-20260930-007090
apt_007091,svc_billing_denials,Medical Billing and Denial Management,Clinic 07091,Manager 07091,clinic07091@example.com,+1-555-300-8091,2026-09-30,16:45,cancelled,phone_assist,COB-20260930-007091
apt_007092,svc_auditing,Medical Auditing,Clinic 07092,Manager 07092,clinic07092@example.com,+1-555-300-8092,2026-09-30,09:00,confirmed,chatbot,COB-20260930-007092
apt_007093,svc_customer_care,Customer Care,Clinic 07093,Manager 07093,clinic07093@example.com,+1-555-300-8093,2026-09-30,10:15,pending,web_form,COB-20260930-007093
apt_007094,svc_digital_marketing,Digital Marketing and Website Services,Clinic 07094,Manager 07094,clinic07094@example.com,+1-555-300-8094,2026-09-30,11:30,rescheduled,phone_assist,COB-20260930-007094
apt_007095,svc_financial_management,Financial Management,Clinic 07095,Manager 07095,clinic07095@example.com,+1-555-300-8095,2026-09-30,13:45,cancelled,chatbot,COB-20260930-007095
apt_007096,svc_communication,Communication Services,Clinic 07096,Manager 07096,clinic07096@example.com,+1-555-300-8096,2026-09-30,14:00,confirmed,web_form,COB-20260930-007096
apt_007097,svc_credentialing,Credentialing and Provider Maintenance,Clinic 07097,Manager 07097,clinic07097@example.com,+1-555-300-8097,2026-09-30,15:15,pending,phone_assist,COB-20260930-007097
apt_007098,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 07098,Manager 07098,clinic07098@example.com,+1-555-300-8098,2026-09-30,16:30,rescheduled,chatbot,COB-20260930-007098
apt_007099,svc_billing_denials,Medical Billing and Denial Management,Clinic 07099,Manager 07099,clinic07099@example.com,+1-555-300-8099,2026-09-30,09:45,cancelled,web_form,COB-20260930-007099
apt_007100,svc_auditing,Medical Auditing,Clinic 07100,Manager 07100,clinic07100@example.com,+1-555-300-8100,2026-09-30,10:00,confirmed,phone_assist,COB-20260930-007100
apt_007101,svc_customer_care,Customer Care,Clinic 07101,Manager 07101,clinic07101@example.com,+1-555-300-8101,2026-09-30,11:15,pending,chatbot,COB-20260930-007101
apt_007102,svc_digital_marketing,Digital Marketing and Website Services,Clinic 07102,Manager 07102,clinic07102@example.com,+1-555-300-8102,2026-09-30,13:30,rescheduled,web_form,COB-20260930-007102
apt_007103,svc_financial_management,Financial Management,Clinic 07103,Manager 07103,clinic07103@example.com,+1-555-300-8103,2026-09-30,14:45,cancelled,phone_assist,COB-20260930-007103
apt_007104,svc_communication,Communication Services,Clinic 07104,Manager 07104,clinic07104@example.com,+1-555-300-8104,2026-09-30,15:00,confirmed,chatbot,COB-20260930-007104
apt_007105,svc_credentialing,Credentialing and Provider Maintenance,Clinic 07105,Manager 07105,clinic07105@example.com,+1-555-300-8105,2026-09-30,16:15,pending,web_form,COB-20260930-007105
apt_007106,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 07106,Manager 07106,clinic07106@example.com,+1-555-300-8106,2026-09-30,09:30,rescheduled,phone_assist,COB-20260930-007106
apt_007107,svc_billing_denials,Medical Billing and Denial Management,Clinic 07107,Manager 07107,clinic07107@example.com,+1-555-300-8107,2026-09-30,10:45,cancelled,chatbot,COB-20260930-007107
apt_007108,svc_auditing,Medical Auditing,Clinic 07108,Manager 07108,clinic07108@example.com,+1-555-300-8108,2026-09-30,11:00,confirmed,web_form,COB-20260930-007108
apt_007109,svc_customer_care,Customer Care,Clinic 07109,Manager 07109,clinic07109@example.com,+1-555-300-8109,2026-09-30,13:15,pending,phone_assist,COB-20260930-007109
apt_007110,svc_digital_marketing,Digital Marketing and Website Services,Clinic 07110,Manager 07110,clinic07110@example.com,+1-555-300-8110,2026-09-30,14:30,rescheduled,chatbot,COB-20260930-007110
apt_007111,svc_financial_management,Financial Management,Clinic 07111,Manager 07111,clinic07111@example.com,+1-555-300-8111,2026-09-30,15:45,cancelled,web_form,COB-20260930-007111
apt_007112,svc_communication,Communication Services,Clinic 07112,Manager 07112,clinic07112@example.com,+1-555-300-8112,2026-09-30,16:00,confirmed,phone_assist,COB-20260930-007112
apt_007113,svc_credentialing,Credentialing and Provider Maintenance,Clinic 07113,Manager 07113,clinic07113@example.com,+1-555-300-8113,2026-09-30,09:15,pending,chatbot,COB-20260930-007113
apt_007114,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 07114,Manager 07114,clinic07114@example.com,+1-555-300-8114,2026-09-30,10:30,rescheduled,web_form,COB-20260930-007114
apt_007115,svc_billing_denials,Medical Billing and Denial Management,Clinic 07115,Manager 07115,clinic07115@example.com,+1-555-300-8115,2026-09-30,11:45,cancelled,phone_assist,COB-20260930-007115
apt_007116,svc_auditing,Medical Auditing,Clinic 07116,Manager 07116,clinic07116@example.com,+1-555-300-8116,2026-09-30,13:00,confirmed,chatbot,COB-20260930-007116
apt_007117,svc_customer_care,Customer Care,Clinic 07117,Manager 07117,clinic07117@example.com,+1-555-300-8117,2026-09-30,14:15,pending,web_form,COB-20260930-007117
apt_007118,svc_digital_marketing,Digital Marketing and Website Services,Clinic 07118,Manager 07118,clinic07118@example.com,+1-555-300-8118,2026-09-30,15:30,rescheduled,phone_assist,COB-20260930-007118
apt_007119,svc_financial_management,Financial Management,Clinic 07119,Manager 07119,clinic07119@example.com,+1-555-300-8119,2026-09-30,16:45,cancelled,chatbot,COB-20260930-007119
apt_007120,svc_communication,Communication Services,Clinic 07120,Manager 07120,clinic07120@example.com,+1-555-300-8120,2026-09-30,09:00,confirmed,web_form,COB-20260930-007120
apt_007121,svc_credentialing,Credentialing and Provider Maintenance,Clinic 07121,Manager 07121,clinic07121@example.com,+1-555-300-8121,2026-10-01,10:15,pending,phone_assist,COB-20261001-007121
apt_007122,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 07122,Manager 07122,clinic07122@example.com,+1-555-300-8122,2026-10-01,11:30,rescheduled,chatbot,COB-20261001-007122
apt_007123,svc_billing_denials,Medical Billing and Denial Management,Clinic 07123,Manager 07123,clinic07123@example.com,+1-555-300-8123,2026-10-01,13:45,cancelled,web_form,COB-20261001-007123
apt_007124,svc_auditing,Medical Auditing,Clinic 07124,Manager 07124,clinic07124@example.com,+1-555-300-8124,2026-10-01,14:00,confirmed,phone_assist,COB-20261001-007124
apt_007125,svc_customer_care,Customer Care,Clinic 07125,Manager 07125,clinic07125@example.com,+1-555-300-8125,2026-10-01,15:15,pending,chatbot,COB-20261001-007125
apt_007126,svc_digital_marketing,Digital Marketing and Website Services,Clinic 07126,Manager 07126,clinic07126@example.com,+1-555-300-8126,2026-10-01,16:30,rescheduled,web_form,COB-20261001-007126
apt_007127,svc_financial_management,Financial Management,Clinic 07127,Manager 07127,clinic07127@example.com,+1-555-300-8127,2026-10-01,09:45,cancelled,phone_assist,COB-20261001-007127
apt_007128,svc_communication,Communication Services,Clinic 07128,Manager 07128,clinic07128@example.com,+1-555-300-8128,2026-10-01,10:00,confirmed,chatbot,COB-20261001-007128
apt_007129,svc_credentialing,Credentialing and Provider Maintenance,Clinic 07129,Manager 07129,clinic07129@example.com,+1-555-300-8129,2026-10-01,11:15,pending,web_form,COB-20261001-007129
apt_007130,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 07130,Manager 07130,clinic07130@example.com,+1-555-300-8130,2026-10-01,13:30,rescheduled,phone_assist,COB-20261001-007130
apt_007131,svc_billing_denials,Medical Billing and Denial Management,Clinic 07131,Manager 07131,clinic07131@example.com,+1-555-300-8131,2026-10-01,14:45,cancelled,chatbot,COB-20261001-007131
apt_007132,svc_auditing,Medical Auditing,Clinic 07132,Manager 07132,clinic07132@example.com,+1-555-300-8132,2026-10-01,15:00,confirmed,web_form,COB-20261001-007132
apt_007133,svc_customer_care,Customer Care,Clinic 07133,Manager 07133,clinic07133@example.com,+1-555-300-8133,2026-10-01,16:15,pending,phone_assist,COB-20261001-007133
apt_007134,svc_digital_marketing,Digital Marketing and Website Services,Clinic 07134,Manager 07134,clinic07134@example.com,+1-555-300-8134,2026-10-01,09:30,rescheduled,chatbot,COB-20261001-007134
apt_007135,svc_financial_management,Financial Management,Clinic 07135,Manager 07135,clinic07135@example.com,+1-555-300-8135,2026-10-01,10:45,cancelled,web_form,COB-20261001-007135
apt_007136,svc_communication,Communication Services,Clinic 07136,Manager 07136,clinic07136@example.com,+1-555-300-8136,2026-10-01,11:00,confirmed,phone_assist,COB-20261001-007136
apt_007137,svc_credentialing,Credentialing and Provider Maintenance,Clinic 07137,Manager 07137,clinic07137@example.com,+1-555-300-8137,2026-10-01,13:15,pending,chatbot,COB-20261001-007137
apt_007138,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 07138,Manager 07138,clinic07138@example.com,+1-555-300-8138,2026-10-01,14:30,rescheduled,web_form,COB-20261001-007138
apt_007139,svc_billing_denials,Medical Billing and Denial Management,Clinic 07139,Manager 07139,clinic07139@example.com,+1-555-300-8139,2026-10-01,15:45,cancelled,phone_assist,COB-20261001-007139
apt_007140,svc_auditing,Medical Auditing,Clinic 07140,Manager 07140,clinic07140@example.com,+1-555-300-8140,2026-10-01,16:00,confirmed,chatbot,COB-20261001-007140
apt_007141,svc_customer_care,Customer Care,Clinic 07141,Manager 07141,clinic07141@example.com,+1-555-300-8141,2026-10-01,09:15,pending,web_form,COB-20261001-007141
apt_007142,svc_digital_marketing,Digital Marketing and Website Services,Clinic 07142,Manager 07142,clinic07142@example.com,+1-555-300-8142,2026-10-01,10:30,rescheduled,phone_assist,COB-20261001-007142
apt_007143,svc_financial_management,Financial Management,Clinic 07143,Manager 07143,clinic07143@example.com,+1-555-300-8143,2026-10-01,11:45,cancelled,chatbot,COB-20261001-007143
apt_007144,svc_communication,Communication Services,Clinic 07144,Manager 07144,clinic07144@example.com,+1-555-300-8144,2026-10-01,13:00,confirmed,web_form,COB-20261001-007144
apt_007145,svc_credentialing,Credentialing and Provider Maintenance,Clinic 07145,Manager 07145,clinic07145@example.com,+1-555-300-8145,2026-10-01,14:15,pending,phone_assist,COB-20261001-007145
apt_007146,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 07146,Manager 07146,clinic07146@example.com,+1-555-300-8146,2026-10-01,15:30,rescheduled,chatbot,COB-20261001-007146
apt_007147,svc_billing_denials,Medical Billing and Denial Management,Clinic 07147,Manager 07147,clinic07147@example.com,+1-555-300-8147,2026-10-01,16:45,cancelled,web_form,COB-20261001-007147
apt_007148,svc_auditing,Medical Auditing,Clinic 07148,Manager 07148,clinic07148@example.com,+1-555-300-8148,2026-10-01,09:00,confirmed,phone_assist,COB-20261001-007148
apt_007149,svc_customer_care,Customer Care,Clinic 07149,Manager 07149,clinic07149@example.com,+1-555-300-8149,2026-10-01,10:15,pending,chatbot,COB-20261001-007149
apt_007150,svc_digital_marketing,Digital Marketing and Website Services,Clinic 07150,Manager 07150,clinic07150@example.com,+1-555-300-8150,2026-10-01,11:30,rescheduled,web_form,COB-20261001-007150
apt_007151,svc_financial_management,Financial Management,Clinic 07151,Manager 07151,clinic07151@example.com,+1-555-300-8151,2026-10-01,13:45,cancelled,phone_assist,COB-20261001-007151
apt_007152,svc_communication,Communication Services,Clinic 07152,Manager 07152,clinic07152@example.com,+1-555-300-8152,2026-10-01,14:00,confirmed,chatbot,COB-20261001-007152
apt_007153,svc_credentialing,Credentialing and Provider Maintenance,Clinic 07153,Manager 07153,clinic07153@example.com,+1-555-300-8153,2026-10-01,15:15,pending,web_form,COB-20261001-007153
apt_007154,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 07154,Manager 07154,clinic07154@example.com,+1-555-300-8154,2026-10-01,16:30,rescheduled,phone_assist,COB-20261001-007154
apt_007155,svc_billing_denials,Medical Billing and Denial Management,Clinic 07155,Manager 07155,clinic07155@example.com,+1-555-300-8155,2026-10-01,09:45,cancelled,chatbot,COB-20261001-007155
apt_007156,svc_auditing,Medical Auditing,Clinic 07156,Manager 07156,clinic07156@example.com,+1-555-300-8156,2026-10-01,10:00,confirmed,web_form,COB-20261001-007156
apt_007157,svc_customer_care,Customer Care,Clinic 07157,Manager 07157,clinic07157@example.com,+1-555-300-8157,2026-10-01,11:15,pending,phone_assist,COB-20261001-007157
apt_007158,svc_digital_marketing,Digital Marketing and Website Services,Clinic 07158,Manager 07158,clinic07158@example.com,+1-555-300-8158,2026-10-01,13:30,rescheduled,chatbot,COB-20261001-007158
apt_007159,svc_financial_management,Financial Management,Clinic 07159,Manager 07159,clinic07159@example.com,+1-555-300-8159,2026-10-01,14:45,cancelled,web_form,COB-20261001-007159
apt_007160,svc_communication,Communication Services,Clinic 07160,Manager 07160,clinic07160@example.com,+1-555-300-8160,2026-10-01,15:00,confirmed,phone_assist,COB-20261001-007160
apt_007161,svc_credentialing,Credentialing and Provider Maintenance,Clinic 07161,Manager 07161,clinic07161@example.com,+1-555-300-8161,2026-10-02,16:15,pending,chatbot,COB-20261002-007161
apt_007162,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 07162,Manager 07162,clinic07162@example.com,+1-555-300-8162,2026-10-02,09:30,rescheduled,web_form,COB-20261002-007162
apt_007163,svc_billing_denials,Medical Billing and Denial Management,Clinic 07163,Manager 07163,clinic07163@example.com,+1-555-300-8163,2026-10-02,10:45,cancelled,phone_assist,COB-20261002-007163
apt_007164,svc_auditing,Medical Auditing,Clinic 07164,Manager 07164,clinic07164@example.com,+1-555-300-8164,2026-10-02,11:00,confirmed,chatbot,COB-20261002-007164
apt_007165,svc_customer_care,Customer Care,Clinic 07165,Manager 07165,clinic07165@example.com,+1-555-300-8165,2026-10-02,13:15,pending,web_form,COB-20261002-007165
apt_007166,svc_digital_marketing,Digital Marketing and Website Services,Clinic 07166,Manager 07166,clinic07166@example.com,+1-555-300-8166,2026-10-02,14:30,rescheduled,phone_assist,COB-20261002-007166
apt_007167,svc_financial_management,Financial Management,Clinic 07167,Manager 07167,clinic07167@example.com,+1-555-300-8167,2026-10-02,15:45,cancelled,chatbot,COB-20261002-007167
apt_007168,svc_communication,Communication Services,Clinic 07168,Manager 07168,clinic07168@example.com,+1-555-300-8168,2026-10-02,16:00,confirmed,web_form,COB-20261002-007168
apt_007169,svc_credentialing,Credentialing and Provider Maintenance,Clinic 07169,Manager 07169,clinic07169@example.com,+1-555-300-8169,2026-10-02,09:15,pending,phone_assist,COB-20261002-007169
apt_007170,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 07170,Manager 07170,clinic07170@example.com,+1-555-300-8170,2026-10-02,10:30,rescheduled,chatbot,COB-20261002-007170
